"timekey","glare","glarepotential","traffic_timestamp","tmc_crossing","avg"
"31361","f","TruePM","2014-05-06 18:40:00","Roosevelt","37.5"
"31362","f","TruePM","2014-05-06 18:50:00","14th_HOV","45"
"31362","f","TruePM","2014-05-06 18:50:00","14th_Main","29.6666666666667"
"31362","f","TruePM","2014-05-06 18:50:00","Chain","28.3333333333333"
"31362","f","TruePM","2014-05-06 18:50:00","Key","20.5"
"31362","f","TruePM","2014-05-06 18:50:00","Memorial","35"
"31362","f","TruePM","2014-05-06 18:50:00","Roosevelt","37.5"
"31363","f","TruePM","2014-05-06 19:00:00","14th_HOV","53.5"
"31363","f","TruePM","2014-05-06 19:00:00","14th_Main","38.3333333333333"
"31363","f","TruePM","2014-05-06 19:00:00","Chain","29"
"31363","f","TruePM","2014-05-06 19:00:00","Key","25.5"
"31363","f","TruePM","2014-05-06 19:00:00","Memorial","35"
"31363","f","TruePM","2014-05-06 19:00:00","Roosevelt","42.25"
"31364","f","TruePM","2014-05-06 19:10:00","14th_HOV","53.5"
"31364","f","TruePM","2014-05-06 19:10:00","14th_Main","38.3333333333333"
"31364","f","TruePM","2014-05-06 19:10:00","Chain","29"
"31364","f","TruePM","2014-05-06 19:10:00","Key","25.5"
"31364","f","TruePM","2014-05-06 19:10:00","Memorial","35"
"31364","f","TruePM","2014-05-06 19:10:00","Roosevelt","42.25"
"31365","f","TruePM","2014-05-06 19:20:00","14th_HOV","53.5"
"31365","f","TruePM","2014-05-06 19:20:00","14th_Main","38.3333333333333"
"31365","f","TruePM","2014-05-06 19:20:00","Chain","29"
"31365","f","TruePM","2014-05-06 19:20:00","Key","25.5"
"31365","f","TruePM","2014-05-06 19:20:00","Memorial","35"
"31365","f","TruePM","2014-05-06 19:20:00","Roosevelt","42.25"
"31366","f","TruePM","2014-05-06 19:30:00","14th_HOV","53.5"
"31366","f","TruePM","2014-05-06 19:30:00","14th_Main","38.3333333333333"
"31366","f","TruePM","2014-05-06 19:30:00","Chain","29"
"31366","f","TruePM","2014-05-06 19:30:00","Key","25.5"
"31366","f","TruePM","2014-05-06 19:30:00","Memorial","35"
"31366","f","TruePM","2014-05-06 19:30:00","Roosevelt","42.25"
"31367","f","TruePM","2014-05-06 19:40:00","14th_HOV","53.5"
"31367","f","TruePM","2014-05-06 19:40:00","14th_Main","38.3333333333333"
"31367","f","TruePM","2014-05-06 19:40:00","Chain","29"
"31367","f","TruePM","2014-05-06 19:40:00","Key","25.5"
"31367","f","TruePM","2014-05-06 19:40:00","Memorial","35"
"31367","f","TruePM","2014-05-06 19:40:00","Roosevelt","42.25"
"31368","f","TruePM","2014-05-06 19:50:00","14th_HOV","53.5"
"31368","f","TruePM","2014-05-06 19:50:00","14th_Main","38.3333333333333"
"31368","f","TruePM","2014-05-06 19:50:00","Chain","29"
"31368","f","TruePM","2014-05-06 19:50:00","Key","25.5"
"31368","f","TruePM","2014-05-06 19:50:00","Memorial","35"
"31368","f","TruePM","2014-05-06 19:50:00","Roosevelt","42.25"
"31369","f","TruePM","2014-05-06 20:00:00","14th_HOV","56"
"31369","f","TruePM","2014-05-06 20:00:00","14th_Main","47.5"
"31369","f","TruePM","2014-05-06 20:00:00","Chain","29.3333333333333"
"31369","f","TruePM","2014-05-06 20:00:00","Key","29"
"31369","f","TruePM","2014-05-06 20:00:00","Memorial","36.5"
"31369","f","TruePM","2014-05-06 20:00:00","Roosevelt","45.25"
"31430","f","TrueAM","2014-05-07 06:10:00","14th_HOV","55.5"
"31430","f","TrueAM","2014-05-07 06:10:00","14th_Main","49.1666666666667"
"31430","f","TrueAM","2014-05-07 06:10:00","Chain","31.6666666666667"
"31430","f","TrueAM","2014-05-07 06:10:00","Key","34.5"
"31430","f","TrueAM","2014-05-07 06:10:00","Memorial","37.5"
"31430","f","TrueAM","2014-05-07 06:10:00","Roosevelt","45.5"
"31431","f","TrueAM","2014-05-07 06:20:00","14th_HOV","55.5"
"31431","f","TrueAM","2014-05-07 06:20:00","14th_Main","49.1666666666667"
"31431","f","TrueAM","2014-05-07 06:20:00","Chain","31.6666666666667"
"31431","f","TrueAM","2014-05-07 06:20:00","Key","34.5"
"31431","f","TrueAM","2014-05-07 06:20:00","Memorial","37.5"
"31431","f","TrueAM","2014-05-07 06:20:00","Roosevelt","45.5"
"31432","f","TrueAM","2014-05-07 06:30:00","14th_HOV","55.5"
"31432","f","TrueAM","2014-05-07 06:30:00","14th_Main","49.1666666666667"
"31432","f","TrueAM","2014-05-07 06:30:00","Chain","31.6666666666667"
"31432","f","TrueAM","2014-05-07 06:30:00","Key","34.5"
"31432","f","TrueAM","2014-05-07 06:30:00","Memorial","37.5"
"31432","f","TrueAM","2014-05-07 06:30:00","Roosevelt","45.5"
"31433","f","TrueAM","2014-05-07 06:40:00","14th_HOV","55.5"
"31433","f","TrueAM","2014-05-07 06:40:00","14th_Main","49.1666666666667"
"31433","f","TrueAM","2014-05-07 06:40:00","Chain","31.6666666666667"
"31433","f","TrueAM","2014-05-07 06:40:00","Key","34.5"
"31433","f","TrueAM","2014-05-07 06:40:00","Memorial","37.5"
"31433","f","TrueAM","2014-05-07 06:40:00","Roosevelt","45.5"
"31434","f","TrueAM","2014-05-07 06:50:00","14th_HOV","54.4000015258789"
"31434","f","TrueAM","2014-05-07 06:50:00","14th_Main","48.3999996185303"
"31434","f","TrueAM","2014-05-07 06:50:00","Chain","31.5666669209798"
"31434","f","TrueAM","2014-05-07 06:50:00","Key","33.8500003814697"
"31434","f","TrueAM","2014-05-07 06:50:00","Memorial","37.5"
"31434","f","TrueAM","2014-05-07 06:50:00","Roosevelt","45.0500001907349"
"31435","f","TrueAM","2014-05-07 07:00:00","14th_HOV","44.5"
"31435","f","TrueAM","2014-05-07 07:00:00","14th_Main","41.5"
"31435","f","TrueAM","2014-05-07 07:00:00","Chain","30.6666666666667"
"31435","f","TrueAM","2014-05-07 07:00:00","Key","28"
"31435","f","TrueAM","2014-05-07 07:00:00","Memorial","37.5"
"31435","f","TrueAM","2014-05-07 07:00:00","Roosevelt","41"
"31436","f","TrueAM","2014-05-07 07:10:00","14th_HOV","44.5"
"31436","f","TrueAM","2014-05-07 07:10:00","14th_Main","41.5"
"31436","f","TrueAM","2014-05-07 07:10:00","Chain","30.6666666666667"
"31436","f","TrueAM","2014-05-07 07:10:00","Key","28"
"31436","f","TrueAM","2014-05-07 07:10:00","Memorial","37.5"
"31436","f","TrueAM","2014-05-07 07:10:00","Roosevelt","41"
"31437","f","TrueAM","2014-05-07 07:20:00","14th_HOV","44.5"
"31437","f","TrueAM","2014-05-07 07:20:00","14th_Main","41.5"
"31437","f","TrueAM","2014-05-07 07:20:00","Chain","30.6666666666667"
"31437","f","TrueAM","2014-05-07 07:20:00","Key","28"
"31437","f","TrueAM","2014-05-07 07:20:00","Memorial","37.5"
"31437","f","TrueAM","2014-05-07 07:20:00","Roosevelt","41"
"31438","f","TrueAM","2014-05-07 07:30:00","14th_HOV","44.5"
"31438","f","TrueAM","2014-05-07 07:30:00","14th_Main","41.5"
"31438","f","TrueAM","2014-05-07 07:30:00","Chain","30.6666666666667"
"31438","f","TrueAM","2014-05-07 07:30:00","Key","28"
"31438","f","TrueAM","2014-05-07 07:30:00","Memorial","37.5"
"31438","f","TrueAM","2014-05-07 07:30:00","Roosevelt","41"
"31505","f","TruePM","2014-05-07 18:40:00","14th_HOV","43.5"
"31505","f","TruePM","2014-05-07 18:40:00","14th_Main","27.1666666666667"
"31505","f","TruePM","2014-05-07 18:40:00","Chain","27.3333333333333"
"31505","f","TruePM","2014-05-07 18:40:00","Key","20.5"
"31505","f","TruePM","2014-05-07 18:40:00","Memorial","35"
"31505","f","TruePM","2014-05-07 18:40:00","Roosevelt","37.5"
"31506","f","TruePM","2014-05-07 18:50:00","14th_HOV","44.25"
"31506","f","TruePM","2014-05-07 18:50:00","14th_Main","27.9666665395101"
"31506","f","TruePM","2014-05-07 18:50:00","Chain","27.4333324432373"
"31506","f","TruePM","2014-05-07 18:50:00","Key","20.9500002861023"
"31506","f","TruePM","2014-05-07 18:50:00","Memorial","35.0499992370605"
"31506","f","TruePM","2014-05-07 18:50:00","Roosevelt","37.8750004768372"
"31507","f","TruePM","2014-05-07 19:00:00","14th_HOV","51"
"31507","f","TruePM","2014-05-07 19:00:00","14th_Main","35.1666666666667"
"31507","f","TruePM","2014-05-07 19:00:00","Chain","28.3333333333333"
"31507","f","TruePM","2014-05-07 19:00:00","Key","25"
"31507","f","TruePM","2014-05-07 19:00:00","Memorial","35.5"
"31507","f","TruePM","2014-05-07 19:00:00","Roosevelt","41.25"
"31508","f","TruePM","2014-05-07 19:10:00","14th_HOV","51"
"31508","f","TruePM","2014-05-07 19:10:00","14th_Main","35.1666666666667"
"31508","f","TruePM","2014-05-07 19:10:00","Chain","28.3333333333333"
"31508","f","TruePM","2014-05-07 19:10:00","Key","25"
"31508","f","TruePM","2014-05-07 19:10:00","Memorial","35.5"
"31508","f","TruePM","2014-05-07 19:10:00","Roosevelt","41.25"
"31509","f","TruePM","2014-05-07 19:20:00","14th_HOV","51"
"31509","f","TruePM","2014-05-07 19:20:00","14th_Main","35.1666666666667"
"31509","f","TruePM","2014-05-07 19:20:00","Chain","28.3333333333333"
"31509","f","TruePM","2014-05-07 19:20:00","Key","25"
"31509","f","TruePM","2014-05-07 19:20:00","Memorial","35.5"
"31509","f","TruePM","2014-05-07 19:20:00","Roosevelt","41.25"
"31510","f","TruePM","2014-05-07 19:30:00","14th_HOV","51"
"31510","f","TruePM","2014-05-07 19:30:00","14th_Main","35.1666666666667"
"31510","f","TruePM","2014-05-07 19:30:00","Chain","28.3333333333333"
"31510","f","TruePM","2014-05-07 19:30:00","Key","25"
"31510","f","TruePM","2014-05-07 19:30:00","Memorial","35.5"
"31510","f","TruePM","2014-05-07 19:30:00","Roosevelt","41.25"
"31511","f","TruePM","2014-05-07 19:40:00","14th_HOV","51"
"31511","f","TruePM","2014-05-07 19:40:00","14th_Main","35.1666666666667"
"31511","f","TruePM","2014-05-07 19:40:00","Chain","28.3333333333333"
"31511","f","TruePM","2014-05-07 19:40:00","Key","25"
"31511","f","TruePM","2014-05-07 19:40:00","Memorial","35.5"
"31511","f","TruePM","2014-05-07 19:40:00","Roosevelt","41.25"
"31512","f","TruePM","2014-05-07 19:50:00","14th_HOV","51.4500007629395"
"31512","f","TruePM","2014-05-07 19:50:00","14th_Main","36.3500003814697"
"31512","f","TruePM","2014-05-07 19:50:00","Chain","28.6999994913737"
"31512","f","TruePM","2014-05-07 19:50:00","Key","25.3500003814697"
"31512","f","TruePM","2014-05-07 19:50:00","Memorial","35.5999984741211"
"31512","f","TruePM","2014-05-07 19:50:00","Roosevelt","41.7000007629395"
"31513","f","TruePM","2014-05-07 20:00:00","14th_HOV","55.5"
"31513","f","TruePM","2014-05-07 20:00:00","14th_Main","47"
"31513","f","TruePM","2014-05-07 20:00:00","Chain","32"
"31513","f","TruePM","2014-05-07 20:00:00","Key","28.5"
"31513","f","TruePM","2014-05-07 20:00:00","Memorial","36.5"
"31513","f","TruePM","2014-05-07 20:00:00","Roosevelt","45.75"
"31574","f","TrueAM","2014-05-08 06:10:00","14th_HOV","56"
"31574","f","TrueAM","2014-05-08 06:10:00","14th_Main","49.1666666666667"
"31574","f","TrueAM","2014-05-08 06:10:00","Chain","32.3333333333333"
"31574","f","TrueAM","2014-05-08 06:10:00","Key","34.5"
"31574","f","TrueAM","2014-05-08 06:10:00","Memorial","38"
"31574","f","TrueAM","2014-05-08 06:10:00","Roosevelt","45.75"
"31575","f","TrueAM","2014-05-08 06:20:00","14th_HOV","56"
"31575","f","TrueAM","2014-05-08 06:20:00","14th_Main","49.1666666666667"
"31575","f","TrueAM","2014-05-08 06:20:00","Chain","32.3333333333333"
"31575","f","TrueAM","2014-05-08 06:20:00","Key","34.5"
"31575","f","TrueAM","2014-05-08 06:20:00","Memorial","38"
"31575","f","TrueAM","2014-05-08 06:20:00","Roosevelt","45.75"
"31576","f","TrueAM","2014-05-08 06:30:00","14th_HOV","56"
"31576","f","TrueAM","2014-05-08 06:30:00","14th_Main","49.1666666666667"
"31576","f","TrueAM","2014-05-08 06:30:00","Chain","32.3333333333333"
"31576","f","TrueAM","2014-05-08 06:30:00","Key","34.5"
"31576","f","TrueAM","2014-05-08 06:30:00","Memorial","38"
"31576","f","TrueAM","2014-05-08 06:30:00","Roosevelt","45.75"
"31577","f","TrueAM","2014-05-08 06:40:00","14th_HOV","56"
"31577","f","TrueAM","2014-05-08 06:40:00","14th_Main","49.1666666666667"
"31577","f","TrueAM","2014-05-08 06:40:00","Chain","32.3333333333333"
"31577","f","TrueAM","2014-05-08 06:40:00","Key","34.5"
"31577","f","TrueAM","2014-05-08 06:40:00","Memorial","38"
"31577","f","TrueAM","2014-05-08 06:40:00","Roosevelt","45.75"
"31578","f","TrueAM","2014-05-08 06:50:00","14th_HOV","54.9500007629395"
"31578","f","TrueAM","2014-05-08 06:50:00","14th_Main","48.3833325703939"
"31578","f","TrueAM","2014-05-08 06:50:00","Chain","32.1666666666667"
"31578","f","TrueAM","2014-05-08 06:50:00","Key","33.8500003814697"
"31578","f","TrueAM","2014-05-08 06:50:00","Memorial","37.9500007629395"
"31578","f","TrueAM","2014-05-08 06:50:00","Roosevelt","45.3499994277954"
"31579","f","TrueAM","2014-05-08 07:00:00","14th_HOV","45.5"
"31579","f","TrueAM","2014-05-08 07:00:00","14th_Main","41.3333333333333"
"31579","f","TrueAM","2014-05-08 07:00:00","Chain","30.6666666666667"
"31579","f","TrueAM","2014-05-08 07:00:00","Key","28"
"31579","f","TrueAM","2014-05-08 07:00:00","Memorial","37.5"
"31579","f","TrueAM","2014-05-08 07:00:00","Roosevelt","41.75"
"31580","f","TrueAM","2014-05-08 07:10:00","14th_HOV","45.5"
"31580","f","TrueAM","2014-05-08 07:10:00","14th_Main","41.3333333333333"
"31580","f","TrueAM","2014-05-08 07:10:00","Chain","30.6666666666667"
"31580","f","TrueAM","2014-05-08 07:10:00","Key","28"
"31580","f","TrueAM","2014-05-08 07:10:00","Memorial","37.5"
"31580","f","TrueAM","2014-05-08 07:10:00","Roosevelt","41.75"
"31581","f","TrueAM","2014-05-08 07:20:00","14th_HOV","45.5"
"31581","f","TrueAM","2014-05-08 07:20:00","14th_Main","41.3333333333333"
"31581","f","TrueAM","2014-05-08 07:20:00","Chain","30.6666666666667"
"31581","f","TrueAM","2014-05-08 07:20:00","Key","28"
"31581","f","TrueAM","2014-05-08 07:20:00","Memorial","37.5"
"31581","f","TrueAM","2014-05-08 07:20:00","Roosevelt","41.75"
"31582","f","TrueAM","2014-05-08 07:30:00","14th_HOV","45.5"
"31582","f","TrueAM","2014-05-08 07:30:00","14th_Main","41.3333333333333"
"31582","f","TrueAM","2014-05-08 07:30:00","Chain","30.6666666666667"
"31582","f","TrueAM","2014-05-08 07:30:00","Key","28"
"31582","f","TrueAM","2014-05-08 07:30:00","Memorial","37.5"
"31582","f","TrueAM","2014-05-08 07:30:00","Roosevelt","41.75"
"31649","f","TruePM","2014-05-08 18:40:00","14th_HOV","42.5"
"31649","f","TruePM","2014-05-08 18:40:00","14th_Main","27.5"
"31649","f","TruePM","2014-05-08 18:40:00","Chain","28"
"31649","f","TruePM","2014-05-08 18:40:00","Key","18"
"31649","f","TruePM","2014-05-08 18:40:00","Memorial","35"
"31649","f","TruePM","2014-05-08 18:40:00","Roosevelt","36.5"
"31650","f","TruePM","2014-05-08 18:50:00","14th_HOV","43.3500003814697"
"31650","f","TruePM","2014-05-08 18:50:00","14th_Main","28.3333336512248"
"31650","f","TruePM","2014-05-08 18:50:00","Chain","28.1666673024495"
"31650","f","TruePM","2014-05-08 18:50:00","Key","18.5500001907349"
"31650","f","TruePM","2014-05-08 18:50:00","Memorial","35"
"31650","f","TruePM","2014-05-08 18:50:00","Roosevelt","37"
"31651","f","TruePM","2014-05-08 19:00:00","14th_HOV","51"
"31651","f","TruePM","2014-05-08 19:00:00","14th_Main","35.8333333333333"
"31651","f","TruePM","2014-05-08 19:00:00","Chain","29.6666666666667"
"31651","f","TruePM","2014-05-08 19:00:00","Key","23.5"
"31651","f","TruePM","2014-05-08 19:00:00","Memorial","35"
"31651","f","TruePM","2014-05-08 19:00:00","Roosevelt","41.5"
"31652","f","TruePM","2014-05-08 19:10:00","14th_HOV","51"
"31652","f","TruePM","2014-05-08 19:10:00","14th_Main","35.8333333333333"
"31652","f","TruePM","2014-05-08 19:10:00","Chain","29.6666666666667"
"31652","f","TruePM","2014-05-08 19:10:00","Key","23.5"
"31652","f","TruePM","2014-05-08 19:10:00","Memorial","35"
"31652","f","TruePM","2014-05-08 19:10:00","Roosevelt","41.5"
"31653","f","TruePM","2014-05-08 19:20:00","14th_HOV","51"
"31653","f","TruePM","2014-05-08 19:20:00","14th_Main","35.8333333333333"
"31653","f","TruePM","2014-05-08 19:20:00","Chain","29.6666666666667"
"31653","f","TruePM","2014-05-08 19:20:00","Key","23.5"
"31653","f","TruePM","2014-05-08 19:20:00","Memorial","35"
"31653","f","TruePM","2014-05-08 19:20:00","Roosevelt","41.5"
"31654","f","TruePM","2014-05-08 19:30:00","14th_HOV","51"
"31654","f","TruePM","2014-05-08 19:30:00","14th_Main","35.8333333333333"
"31654","f","TruePM","2014-05-08 19:30:00","Chain","29.6666666666667"
"31654","f","TruePM","2014-05-08 19:30:00","Key","23.5"
"31654","f","TruePM","2014-05-08 19:30:00","Memorial","35"
"31654","f","TruePM","2014-05-08 19:30:00","Roosevelt","41.5"
"31655","f","TruePM","2014-05-08 19:40:00","14th_HOV","51"
"31655","f","TruePM","2014-05-08 19:40:00","14th_Main","35.8333333333333"
"31655","f","TruePM","2014-05-08 19:40:00","Chain","29.6666666666667"
"31655","f","TruePM","2014-05-08 19:40:00","Key","23.5"
"31655","f","TruePM","2014-05-08 19:40:00","Memorial","35"
"31655","f","TruePM","2014-05-08 19:40:00","Roosevelt","41.5"
"31656","f","TruePM","2014-05-08 19:50:00","14th_HOV","51"
"31656","f","TruePM","2014-05-08 19:50:00","14th_Main","35.8333333333333"
"31656","f","TruePM","2014-05-08 19:50:00","Chain","29.6666666666667"
"31656","f","TruePM","2014-05-08 19:50:00","Key","23.5"
"31656","f","TruePM","2014-05-08 19:50:00","Memorial","35"
"31656","f","TruePM","2014-05-08 19:50:00","Roosevelt","41.5"
"31657","f","TruePM","2014-05-08 20:00:00","14th_HOV","55.5"
"31657","f","TruePM","2014-05-08 20:00:00","14th_Main","46.6666666666667"
"31657","f","TruePM","2014-05-08 20:00:00","Chain","31.6666666666667"
"31657","f","TruePM","2014-05-08 20:00:00","Key","29.5"
"31657","f","TruePM","2014-05-08 20:00:00","Memorial","35.5"
"31657","f","TruePM","2014-05-08 20:00:00","Roosevelt","45.75"
"31718","f","TrueAM","2014-05-09 06:10:00","14th_HOV","57"
"31718","f","TrueAM","2014-05-09 06:10:00","14th_Main","49.5"
"31718","f","TrueAM","2014-05-09 06:10:00","Chain","31.6666666666667"
"31718","f","TrueAM","2014-05-09 06:10:00","Key","34.5"
"31718","f","TrueAM","2014-05-09 06:10:00","Memorial","38"
"31718","f","TrueAM","2014-05-09 06:10:00","Roosevelt","45.75"
"31719","f","TrueAM","2014-05-09 06:20:00","14th_HOV","57"
"31719","f","TrueAM","2014-05-09 06:20:00","14th_Main","49.5"
"31719","f","TrueAM","2014-05-09 06:20:00","Chain","31.6666666666667"
"31719","f","TrueAM","2014-05-09 06:20:00","Key","34.5"
"31719","f","TrueAM","2014-05-09 06:20:00","Memorial","38"
"31719","f","TrueAM","2014-05-09 06:20:00","Roosevelt","45.75"
"31720","f","TrueAM","2014-05-09 06:30:00","14th_HOV","57"
"31720","f","TrueAM","2014-05-09 06:30:00","14th_Main","49.5"
"31720","f","TrueAM","2014-05-09 06:30:00","Chain","31.6666666666667"
"31720","f","TrueAM","2014-05-09 06:30:00","Key","34.5"
"31720","f","TrueAM","2014-05-09 06:30:00","Memorial","38"
"31720","f","TrueAM","2014-05-09 06:30:00","Roosevelt","45.75"
"31721","f","TrueAM","2014-05-09 06:40:00","14th_HOV","57"
"31721","f","TrueAM","2014-05-09 06:40:00","14th_Main","49.5"
"31721","f","TrueAM","2014-05-09 06:40:00","Chain","31.6666666666667"
"31721","f","TrueAM","2014-05-09 06:40:00","Key","34.5"
"31721","f","TrueAM","2014-05-09 06:40:00","Memorial","38"
"31721","f","TrueAM","2014-05-09 06:40:00","Roosevelt","45.75"
"31722","f","TrueAM","2014-05-09 06:50:00","14th_HOV","57"
"31722","f","TrueAM","2014-05-09 06:50:00","14th_Main","49.5"
"31722","f","TrueAM","2014-05-09 06:50:00","Chain","31.6666666666667"
"31722","f","TrueAM","2014-05-09 06:50:00","Key","34.5"
"31722","f","TrueAM","2014-05-09 06:50:00","Memorial","38"
"31722","f","TrueAM","2014-05-09 06:50:00","Roosevelt","45.75"
"31723","f","TrueAM","2014-05-09 07:00:00","14th_HOV","52.5"
"31723","f","TrueAM","2014-05-09 07:00:00","14th_Main","44.1666666666667"
"31723","f","TrueAM","2014-05-09 07:00:00","Chain","30.3333333333333"
"31723","f","TrueAM","2014-05-09 07:00:00","Key","27.5"
"31723","f","TrueAM","2014-05-09 07:00:00","Memorial","37"
"31723","f","TrueAM","2014-05-09 07:00:00","Roosevelt","42.75"
"31724","f","TrueAM","2014-05-09 07:10:00","14th_HOV","52.5"
"31724","f","TrueAM","2014-05-09 07:10:00","14th_Main","44.1666666666667"
"31724","f","TrueAM","2014-05-09 07:10:00","Chain","30.3333333333333"
"31724","f","TrueAM","2014-05-09 07:10:00","Key","27.5"
"31724","f","TrueAM","2014-05-09 07:10:00","Memorial","37"
"31724","f","TrueAM","2014-05-09 07:10:00","Roosevelt","42.75"
"31725","f","TrueAM","2014-05-09 07:20:00","14th_HOV","52.5"
"31725","f","TrueAM","2014-05-09 07:20:00","14th_Main","44.1666666666667"
"31725","f","TrueAM","2014-05-09 07:20:00","Chain","30.3333333333333"
"31725","f","TrueAM","2014-05-09 07:20:00","Key","27.5"
"31725","f","TrueAM","2014-05-09 07:20:00","Memorial","37"
"31725","f","TrueAM","2014-05-09 07:20:00","Roosevelt","42.75"
"31726","f","TrueAM","2014-05-09 07:30:00","14th_HOV","52.5"
"31726","f","TrueAM","2014-05-09 07:30:00","14th_Main","44.1666666666667"
"31726","f","TrueAM","2014-05-09 07:30:00","Chain","30.3333333333333"
"31726","f","TrueAM","2014-05-09 07:30:00","Key","27.5"
"31726","f","TrueAM","2014-05-09 07:30:00","Memorial","37"
"31726","f","TrueAM","2014-05-09 07:30:00","Roosevelt","42.75"
